id,instance_no,reg_type,k_repetition,reg_value,loss
1047,12.0,L2,7.0,0.1,0.08494290247656287
1048,12.0,L2,8.0,0.1,0.26004622341183736
1049,12.0,L2,9.0,0.1,0.23101481078480374
1050,12.0,L2,0.0,0.001,0.045443684852858116
1051,12.0,L2,1.0,0.001,-0.004460318872379245
1052,12.0,L2,2.0,0.001,0.05977593671451674
1053,12.0,L2,3.0,0.001,0.041862029752656287
1054,12.0,L2,4.0,0.001,0.005479504753949658
1055,12.0,L2,5.0,0.001,0.0005253299733644959
1056,12.0,L2,6.0,0.001,0.09876341208577481
1057,12.0,L2,7.0,0.001,0.1078444044630087
1058,12.0,L2,8.0,0.001,-0.015956554839081073
1059,12.0,L2,9.0,0.001,0.09107001197422934
1060,13.0,L2,0.0,0.0505,0.051858354852473657
1061,13.0,L2,1.0,0.0505,0.09408388251069358
1062,13.0,L2,2.0,0.0505,0.17702827034971122
1063,13.0,L2,3.0,0.0505,-0.0001047753724795035
1064,13.0,L2,4.0,0.0505,0.029347762004771377
1065,13.0,L2,5.0,0.0505,0.02618587214388516
1066,13.0,L2,6.0,0.0505,-0.01792850241339752
1067,13.0,L2,7.0,0.0505,-0.012544112200263153
1068,13.0,L2,8.0,0.0505,0.014115448333891504
1069,13.0,L2,9.0,0.0505,-0.03438212011478664
1070,13.0,L2,0.0,0.1,-0.06695772637147916
1071,13.0,L2,1.0,0.1,0.1294140970068007
1072,13.0,L2,2.0,0.1,0.14419320498732224
1073,13.0,L2,3.0,0.1,0.11182647887237113
1074,13.0,L2,4.0,0.1,0.20317734798158832
1075,13.0,L2,5.0,0.1,0.06691778287680364
1076,13.0,L2,6.0,0.1,0.05283583024801919
1077,13.0,L2,7.0,0.1,0.046629743147308896
1078,13.0,L2,8.0,0.1,0.18087223450097925
1079,13.0,L2,9.0,0.1,0.12600209890818836
1080,14.0,L2,0.0,0.001,-0.08321919418869644
1081,14.0,L2,1.0,0.001,-0.15652121265226537
1082,14.0,L2,2.0,0.001,0.010689730878342093
1083,14.0,L2,3.0,0.001,-0.02930853710121206
1084,14.0,L2,4.0,0.001,-0.001200316870015336
1085,14.0,L2,5.0,0.001,-0.015128143021374753
1086,14.0,L2,6.0,0.001,0.07576454575409211
1087,14.0,L2,7.0,0.001,0.05275557515934856
1088,14.0,L2,8.0,0.001,0.054994070799885206
1089,14.0,L2,9.0,0.001,0.009811359085643822
1090,14.0,L2,0.0,0.0505,0.1038839615465979
1091,14.0,L2,1.0,0.0505,0.08461068446313894
1092,14.0,L2,2.0,0.0505,0.04513010264057629
1093,14.0,L2,3.0,0.0505,-0.028807639544488686
1094,14.0,L2,4.0,0.0505,-0.01812529431224305
1095,14.0,L2,5.0,0.0505,0.24942780885026747
1096,14.0,L2,6.0,0.0505,0.007387963668634503
1097,14.0,L2,7.0,0.0505,0.05135244660399528
1098,14.0,L2,8.0,0.0505,0.036272561571027435
1099,14.0,L2,9.0,0.0505,0.002551673846038636
1100,15.0,L2,0.0,0.1,0.02194202660036694
1101,15.0,L2,1.0,0.1,0.1048951777986929
1102,15.0,L2,2.0,0.1,0.10731695719666474
1103,15.0,L2,3.0,0.1,0.17267888538799847
1104,15.0,L2,4.0,0.1,0.10618332612750121
1105,15.0,L2,5.0,0.1,0.18894200869125155
1106,15.0,L2,6.0,0.1,0.20056665645505384
1107,15.0,L2,7.0,0.1,0.05132885743008073
1108,15.0,L2,8.0,0.1,0.19514401728213854
1109,15.0,L2,9.0,0.1,0.11303592654856548
1110,15.0,L2,0.0,0.001,-0.026549079834394064
1111,15.0,L2,1.0,0.001,-0.18524665384581956
1112,15.0,L2,2.0,0.001,-0.07996432621447284
1113,15.0,L2,3.0,0.001,0.0005348286666196918
1114,15.0,L2,4.0,0.001,0.10641377441411899
1115,15.0,L2,5.0,0.001,-0.018416709349927944
1116,15.0,L2,6.0,0.001,0.17051599391813296
1117,15.0,L2,7.0,0.001,-0.08011956881826562
1118,15.0,L2,8.0,0.001,0.004260135301491798
1119,15.0,L2,9.0,0.001,0.1789875140713895
1120,16.0,L2,0.0,0.0505,-0.04556315183419143
1121,16.0,L2,1.0,0.0505,0.019625573293480723
1122,16.0,L2,2.0,0.0505,0.023200693443690818
1123,16.0,L2,3.0,0.0505,0.009976669985504942
1124,16.0,L2,4.0,0.0505,0.1851310738377747
1125,16.0,L2,5.0,0.0505,0.07424649680640108
1126,16.0,L2,6.0,0.0505,0.12385060948802032
1127,16.0,L2,7.0,0.0505,-0.08495444135651836
1128,16.0,L2,8.0,0.0505,0.07190691321395062
1129,16.0,L2,9.0,0.0505,0.14408210311845188
1130,16.0,L2,0.0,0.1,0.10370094898020188
1131,16.0,L2,1.0,0.1,0.10569684091024407
1132,16.0,L2,2.0,0.1,-0.011538056748077466
1133,16.0,L2,3.0,0.1,0.03094587799182731
1134,16.0,L2,4.0,0.1,0.08962945182998922
1135,16.0,L2,5.0,0.1,-0.03492154057732458
1136,16.0,L2,6.0,0.1,0.11897968281290822
1137,16.0,L2,7.0,0.1,0.19652202747096792
1138,16.0,L2,8.0,0.1,0.12235870494631435
1139,16.0,L2,9.0,0.1,0.16680832788727024
1140,17.0,L2,0.0,0.001,0.02299660151681333
1141,17.0,L2,1.0,0.001,0.014139599617328113
1142,17.0,L2,2.0,0.001,-0.024831466184162307
1143,17.0,L2,3.0,0.001,0.051347196133165324
1144,17.0,L2,4.0,0.001,0.1187113846047301
1145,17.0,L2,5.0,0.001,-0.02097406653567577
1146,17.0,L2,6.0,0.001,0.05374816436904925
1147,17.0,L2,7.0,0.001,-0.052500864380375975
1148,17.0,L2,8.0,0.001,-0.11841708241418035
1149,17.0,L2,9.0,0.001,0.0213568406803141
1150,17.0,L2,0.0,0.0505,0.13858604870633234
1151,17.0,L2,1.0,0.0505,-0.08731400473507368
1152,17.0,L2,2.0,0.0505,0.05934532676803467
1153,17.0,L2,3.0,0.0505,0.08880105682507605
1154,17.0,L2,4.0,0.0505,-0.15501966497825903
1155,17.0,L2,5.0,0.0505,-0.18256684889473315
1156,17.0,L2,6.0,0.0505,0.15404848018518302
1157,17.0,L2,7.0,0.0505,-0.011883986752995481
1158,17.0,L2,8.0,0.0505,-0.02914023992686107
1159,17.0,L2,9.0,0.0505,0.2443074114648837
1160,18.0,L2,0.0,0.1,0.2446282451034752
1161,18.0,L2,1.0,0.1,0.15583913663457188
1162,18.0,L2,2.0,0.1,0.17974854514689914
1163,18.0,L2,3.0,0.1,0.06175177689554819
1164,18.0,L2,4.0,0.1,0.2822449390682204
1165,18.0,L2,5.0,0.1,0.24953377214534478
1166,18.0,L2,6.0,0.1,-0.06463367763595478
1167,18.0,L2,7.0,0.1,0.09909086855934315
1168,18.0,L2,8.0,0.1,0.29612973595963954
1169,18.0,L2,9.0,0.1,-0.039403146197690794
1170,18.0,L2,0.0,0.001,-0.06479095780496785
1171,18.0,L2,1.0,0.001,0.01330844863997092
1172,18.0,L2,2.0,0.001,0.00509685573811104
1173,18.0,L2,3.0,0.001,0.0729474447784358
1174,18.0,L2,4.0,0.001,0.08735140785911968
1175,18.0,L2,5.0,0.001,-0.18246805365234584
1176,18.0,L2,6.0,0.001,0.1133480175329238
1177,18.0,L2,7.0,0.001,0.018159115655953118
1178,18.0,L2,8.0,0.001,-0.03983387022956024
1179,18.0,L2,9.0,0.001,0.11025008295485915
1180,19.0,L2,0.0,0.0505,0.09979621909335926
1181,19.0,L2,1.0,0.0505,-0.026432609126331403
1182,19.0,L2,2.0,0.0505,0.0450260922048526
1183,19.0,L2,3.0,0.0505,-0.02446640336363681
1184,19.0,L2,4.0,0.0505,0.008898407430014084
1185,19.0,L2,5.0,0.0505,0.11806596727896804
1186,19.0,L2,6.0,0.0505,0.15989572690649015
1187,19.0,L2,7.0,0.0505,-0.006247961465528629
1188,19.0,L2,8.0,0.0505,0.23592919008794927
1189,19.0,L2,9.0,0.0505,-0.024658686757161378
1190,19.0,L2,0.0,0.1,0.23269927227968054
1191,19.0,L2,1.0,0.1,0.10916030150691892
1192,19.0,L2,2.0,0.1,0.012789250889887041
1193,19.0,L2,3.0,0.1,0.26577537974791143
1194,19.0,L2,4.0,0.1,0.06147142914166723
1195,19.0,L2,5.0,0.1,0.15236896467379923
1196,19.0,L2,6.0,0.1,0.16660257730860578
1197,19.0,L2,7.0,0.1,0.14920222391226917
1198,19.0,L2,8.0,0.1,0.10056444564098266
1199,19.0,L2,9.0,0.1,0.1652425922710793
1200,0.0,dropout,0.0,0.05,0.9523876223508537
1201,0.0,dropout,1.0,0.05,1.1577949550357363
1202,0.0,dropout,2.0,0.05,1.2079865739609272
1203,0.0,dropout,3.0,0.05,1.3346328112830754
1204,0.0,dropout,4.0,0.05,1.0532358611229828
1205,0.0,dropout,5.0,0.05,1.055560861949527
1206,0.0,dropout,6.0,0.05,0.9568213087822839
1207,0.0,dropout,7.0,0.05,0.9001986300884761
1208,0.0,dropout,8.0,0.05,1.0476348569885539
1209,0.0,dropout,9.0,0.05,0.9023747134098485
1210,0.0,dropout,0.0,0.15000000000000002,1.1435259729187783
1211,0.0,dropout,1.0,0.15000000000000002,1.0815668626392392
1212,0.0,dropout,2.0,0.15000000000000002,1.08705872607212
1213,0.0,dropout,3.0,0.15000000000000002,1.0962947094155486
1214,0.0,dropout,4.0,0.15000000000000002,1.301330866350821
1215,0.0,dropout,5.0,0.15000000000000002,1.2064696512784108
1216,0.0,dropout,6.0,0.15000000000000002,1.2748437947979243
1217,0.0,dropout,7.0,0.15000000000000002,1.1973204173834089
1218,0.0,dropout,8.0,0.15000000000000002,1.3321249908849027
1219,0.0,dropout,9.0,0.15000000000000002,1.289919366977582
1220,1.0,dropout,0.0,0.25,1.1601039388279892
1221,1.0,dropout,1.0,0.25,0.8882040497286514
1222,1.0,dropout,2.0,0.25,0.9726189999724308
1223,1.0,dropout,3.0,0.25,0.9462354150344237
1224,1.0,dropout,4.0,0.25,0.9264681691970064
1225,1.0,dropout,5.0,0.25,0.9113410266193535
1226,1.0,dropout,6.0,0.25,1.1536736389658862
1227,1.0,dropout,7.0,0.25,0.8955030162158703
1228,1.0,dropout,8.0,0.25,0.9461853662218903
1229,1.0,dropout,9.0,0.25,0.8345119427347057
1230,1.0,dropout,0.0,0.05,0.39520490418216425
1231,1.0,dropout,1.0,0.05,0.30447469411930933
1232,1.0,dropout,2.0,0.05,0.3405896701767272
1233,1.0,dropout,3.0,0.05,0.22627638697830824
1234,1.0,dropout,4.0,0.05,0.4455528880588157
1235,1.0,dropout,5.0,0.05,0.25437225453480244
1236,1.0,dropout,6.0,0.05,0.18731169859670557
1237,1.0,dropout,7.0,0.05,0.1566167634630749
1238,1.0,dropout,8.0,0.05,0.45374600518123165
1239,1.0,dropout,9.0,0.05,0.29898931612514007
1240,2.0,dropout,0.0,0.15000000000000002,0.38011209011517166
1241,2.0,dropout,1.0,0.15000000000000002,0.45110903686191317
1242,2.0,dropout,2.0,0.15000000000000002,0.31381547006976607
1243,2.0,dropout,3.0,0.15000000000000002,0.3451271202550772
1244,2.0,dropout,4.0,0.15000000000000002,0.4945541721850949
1245,2.0,dropout,5.0,0.15000000000000002,0.3848009943129971
1246,2.0,dropout,6.0,0.15000000000000002,0.2739889035659469
1247,2.0,dropout,7.0,0.15000000000000002,0.3665976455418346
1248,2.0,dropout,8.0,0.15000000000000002,0.24494473313138276
1249,2.0,dropout,9.0,0.15000000000000002,0.22837523407704477
1250,2.0,dropout,0.0,0.25,0.7521127760842865
1251,2.0,dropout,1.0,0.25,0.5400651174782893
1252,2.0,dropout,2.0,0.25,0.6647562800535975
1253,2.0,dropout,3.0,0.25,0.6808821696888158
1254,2.0,dropout,4.0,0.25,0.7772230704761411
1255,2.0,dropout,5.0,0.25,0.7254646784730339
1256,2.0,dropout,6.0,0.25,0.8065617335997037
1257,2.0,dropout,7.0,0.25,0.799473521279606
1258,2.0,dropout,8.0,0.25,0.6820251276824641
1259,2.0,dropout,9.0,0.25,0.6574401913604991
1260,3.0,dropout,0.0,0.05,0.004027650059524712
1261,3.0,dropout,1.0,0.05,-0.05490550031411989
1262,3.0,dropout,2.0,0.05,0.16954653555837876
1263,3.0,dropout,3.0,0.05,0.05953819916545122
1264,3.0,dropout,4.0,0.05,0.2946706153299483
1265,3.0,dropout,5.0,0.05,0.19318112785286842
1266,3.0,dropout,6.0,0.05,0.19225616737720735
1267,3.0,dropout,7.0,0.05,0.056487725081220644
1268,3.0,dropout,8.0,0.05,0.018285702424517006
1269,3.0,dropout,9.0,0.05,0.09381870375897189
1270,3.0,dropout,0.0,0.15000000000000002,0.20968087767016158
1271,3.0,dropout,1.0,0.15000000000000002,0.4819468708213742
1272,3.0,dropout,2.0,0.15000000000000002,0.25621253739370803
1273,3.0,dropout,3.0,0.15000000000000002,0.27407571742954473
1274,3.0,dropout,4.0,0.15000000000000002,0.2588337670376101
1275,3.0,dropout,5.0,0.15000000000000002,0.34533036429954905
1276,3.0,dropout,6.0,0.15000000000000002,0.4289374083701054
1277,3.0,dropout,7.0,0.15000000000000002,0.3261619177949017
1278,3.0,dropout,8.0,0.15000000000000002,0.15930246847953022
1279,3.0,dropout,9.0,0.15000000000000002,0.18540751696461844
1280,4.0,dropout,0.0,0.25,0.8149258690165344
1281,4.0,dropout,1.0,0.25,0.6529224390776285
1282,4.0,dropout,2.0,0.25,0.6769928488281892
1283,4.0,dropout,3.0,0.25,0.5899873098380777
1284,4.0,dropout,4.0,0.25,0.6887333247588506
1285,4.0,dropout,5.0,0.25,0.8022787579606395
1286,4.0,dropout,6.0,0.25,0.5835261079913994
1287,4.0,dropout,7.0,0.25,0.6046972857494081
1288,4.0,dropout,8.0,0.25,0.6675304957739744
1289,4.0,dropout,9.0,0.25,0.6978134581707951
1290,4.0,dropout,0.0,0.05,0.1851431233411755
1291,4.0,dropout,1.0,0.05,-0.06637139381606394
1292,4.0,dropout,2.0,0.05,-0.10372019216850709
1293,4.0,dropout,3.0,0.05,0.06509981144342017
1294,4.0,dropout,4.0,0.05,-0.1742006486938244
1295,4.0,dropout,5.0,0.05,-0.11172548611440664
1296,4.0,dropout,6.0,0.05,0.08653118512568804
1297,4.0,dropout,7.0,0.05,-0.0850720367193907
1298,4.0,dropout,8.0,0.05,0.05722323131530507
1299,4.0,dropout,9.0,0.05,-0.10106516439868854
1300,5.0,dropout,0.0,0.15000000000000002,0.07732928245928539
1301,5.0,dropout,1.0,0.15000000000000002,0.08500094851138179
1302,5.0,dropout,2.0,0.15000000000000002,0.18469455189638329
1303,5.0,dropout,3.0,0.15000000000000002,0.2769110713144776
1304,5.0,dropout,4.0,0.15000000000000002,0.4368478626415942
1305,5.0,dropout,5.0,0.15000000000000002,-0.005171457498973159
1306,5.0,dropout,6.0,0.15000000000000002,0.005784479647948648
1307,5.0,dropout,7.0,0.15000000000000002,0.2617947868555053
1308,5.0,dropout,8.0,0.15000000000000002,0.15870658993897901
1309,5.0,dropout,9.0,0.15000000000000002,0.2463507028686521
1310,5.0,dropout,0.0,0.25,0.8188398008874449
1311,5.0,dropout,1.0,0.25,0.45697537777331954
1312,5.0,dropout,2.0,0.25,0.6527147714419463
1313,5.0,dropout,3.0,0.25,0.8161466738381671
1314,5.0,dropout,4.0,0.25,0.5001995956114755
1315,5.0,dropout,5.0,0.25,0.6177518395351064
1316,5.0,dropout,6.0,0.25,0.5612991881777629
1317,5.0,dropout,7.0,0.25,0.6171323189401472
1318,5.0,dropout,8.0,0.25,0.6554936949538877
1319,5.0,dropout,9.0,0.25,0.55865340216943
1320,6.0,dropout,0.0,0.05,0.023642615909720742
1321,6.0,dropout,1.0,0.05,0.04099951982410871
1322,6.0,dropout,2.0,0.05,-0.15385902957123834
1323,6.0,dropout,3.0,0.05,-0.07504358396423053
1324,6.0,dropout,4.0,0.05,0.04266921270118482
1325,6.0,dropout,5.0,0.05,0.06235091060268193
1326,6.0,dropout,6.0,0.05,0.10583366988073256
1327,6.0,dropout,7.0,0.05,0.144523687811777
1328,6.0,dropout,8.0,0.05,-0.08385487376662523
1329,6.0,dropout,9.0,0.05,0.09495258091512468
1330,6.0,dropout,0.0,0.15000000000000002,0.16594172760926973
1331,6.0,dropout,1.0,0.15000000000000002,0.200478545609394
1332,6.0,dropout,2.0,0.15000000000000002,0.05357762506290409
1333,6.0,dropout,3.0,0.15000000000000002,0.21285527072391647
1334,6.0,dropout,4.0,0.15000000000000002,0.15774734941421847
1335,6.0,dropout,5.0,0.15000000000000002,0.09667150755210249
1336,6.0,dropout,6.0,0.15000000000000002,0.2301195063068612
1337,6.0,dropout,7.0,0.15000000000000002,0.12286105274213573
1338,6.0,dropout,8.0,0.15000000000000002,0.3107439697128187
1339,6.0,dropout,9.0,0.15000000000000002,0.27615229840149025
1340,7.0,dropout,0.0,0.25,0.5884212345558206
1341,7.0,dropout,1.0,0.25,0.5961418774557495
1342,7.0,dropout,2.0,0.25,0.4354236750752153
1343,7.0,dropout,3.0,0.25,0.6817934735824269
1344,7.0,dropout,4.0,0.25,0.6974792825871593
1345,7.0,dropout,5.0,0.25,0.5964273237493416
1346,7.0,dropout,6.0,0.25,0.74980685493099
1347,7.0,dropout,7.0,0.25,0.859097898105234
1348,7.0,dropout,8.0,0.25,0.5113032900873062
1349,7.0,dropout,9.0,0.25,0.5969472534500154
1350,7.0,dropout,0.0,0.05,0.08242078778279349
1351,7.0,dropout,1.0,0.05,-0.04255185493956741
1352,7.0,dropout,2.0,0.05,-0.14107704627848336
1353,7.0,dropout,3.0,0.05,0.10162854426840631
1354,7.0,dropout,4.0,0.05,-0.08465701153424779
1355,7.0,dropout,5.0,0.05,-0.026843312726964056
1356,7.0,dropout,6.0,0.05,-0.07557756676971092
1357,7.0,dropout,7.0,0.05,-0.08937429983107308
1358,7.0,dropout,8.0,0.05,0.018113958027825304
1359,7.0,dropout,9.0,0.05,0.048171797348218456
1360,8.0,dropout,0.0,0.15000000000000002,0.2148198588469426
1361,8.0,dropout,1.0,0.15000000000000002,0.29008143801546143
1362,8.0,dropout,2.0,0.15000000000000002,0.45347439116383925
1363,8.0,dropout,3.0,0.15000000000000002,0.21962576067992684
1364,8.0,dropout,4.0,0.15000000000000002,0.05256833669681732
1365,8.0,dropout,5.0,0.15000000000000002,0.12038121872553277
1366,8.0,dropout,6.0,0.15000000000000002,0.26041815765235465
1367,8.0,dropout,7.0,0.15000000000000002,0.3859513248884102
1368,8.0,dropout,8.0,0.15000000000000002,0.09135853201460004
1369,8.0,dropout,9.0,0.15000000000000002,0.22013753963301236
1370,8.0,dropout,0.0,0.25,0.4865999446106427
1371,8.0,dropout,1.0,0.25,0.5978884300363476
1372,8.0,dropout,2.0,0.25,0.45421428471678804
1373,8.0,dropout,3.0,0.25,0.7788791124856921
1374,8.0,dropout,4.0,0.25,0.8185875634037243
1375,8.0,dropout,5.0,0.25,0.5600924116952662
1376,8.0,dropout,6.0,0.25,0.5729239982122382
1377,8.0,dropout,7.0,0.25,0.7344555289104626
1378,8.0,dropout,8.0,0.25,0.5705484574570855
1379,8.0,dropout,9.0,0.25,0.5512510733761198
1380,9.0,dropout,0.0,0.05,0.03860718817007007
1381,9.0,dropout,1.0,0.05,-0.021707794373734726
1382,9.0,dropout,2.0,0.05,0.02947662895841833
1383,9.0,dropout,3.0,0.05,0.04081595654940702
1384,9.0,dropout,4.0,0.05,0.08182835506279067
1385,9.0,dropout,5.0,0.05,0.04185749438468995
1386,9.0,dropout,6.0,0.05,-0.060360820713293004
1387,9.0,dropout,7.0,0.05,-0.015168717986302899
1388,9.0,dropout,8.0,0.05,-0.025602963577458157
1389,9.0,dropout,9.0,0.05,0.10417104226577319
1390,9.0,dropout,0.0,0.15000000000000002,0.3835805107363655
1391,9.0,dropout,1.0,0.15000000000000002,0.2650834933179206
1392,9.0,dropout,2.0,0.15000000000000002,0.42175946478668974
1393,9.0,dropout,3.0,0.15000000000000002,0.24267471336680105
1394,9.0,dropout,4.0,0.15000000000000002,0.16140871436759124
1395,9.0,dropout,5.0,0.15000000000000002,0.14024203651109868
1396,9.0,dropout,6.0,0.15000000000000002,0.23054897318382017
1397,9.0,dropout,7.0,0.15000000000000002,0.15200703109303132
1398,9.0,dropout,8.0,0.15000000000000002,0.2488694462168755
1399,9.0,dropout,9.0,0.15000000000000002,0.13039350155924093
1400,10.0,dropout,0.0,0.25,0.6064252762796586
1401,10.0,dropout,1.0,0.25,0.6509134204012692
1402,10.0,dropout,2.0,0.25,0.6536179308112723
1403,10.0,dropout,3.0,0.25,0.6251978667458126
1404,10.0,dropout,4.0,0.25,0.7084937074888366
1405,10.0,dropout,5.0,0.25,0.5573137210264174
1406,10.0,dropout,6.0,0.25,0.6540527150396988
1407,10.0,dropout,7.0,0.25,0.66324953256431
1408,10.0,dropout,8.0,0.25,0.4696856783917406
1409,10.0,dropout,9.0,0.25,0.5099959367763113
1410,10.0,dropout,0.0,0.05,0.026443260228072484
1411,10.0,dropout,1.0,0.05,0.09705486829331274
1412,10.0,dropout,2.0,0.05,0.10532576692177112
1413,10.0,dropout,3.0,0.05,-0.00935254829984716
1414,10.0,dropout,4.0,0.05,-0.08806072604933363
1415,10.0,dropout,5.0,0.05,-0.12286034531114659
1416,10.0,dropout,6.0,0.05,-0.028943666081024274
1417,10.0,dropout,7.0,0.05,-0.032981044073032706
1418,10.0,dropout,8.0,0.05,0.0015470290543540578
1419,10.0,dropout,9.0,0.05,0.050572275322690124
1420,11.0,dropout,0.0,0.15000000000000002,0.2904907043387377
1421,11.0,dropout,1.0,0.15000000000000002,0.3352706568205166
1422,11.0,dropout,2.0,0.15000000000000002,0.20983915058631594
1423,11.0,dropout,3.0,0.15000000000000002,0.18489432787833393
1424,11.0,dropout,4.0,0.15000000000000002,0.1568021829313291
1425,11.0,dropout,5.0,0.15000000000000002,0.1016239415630415
1426,11.0,dropout,6.0,0.15000000000000002,0.33738347916224753
1427,11.0,dropout,7.0,0.15000000000000002,0.20358955441097892
1428,11.0,dropout,8.0,0.15000000000000002,0.31291593708330345
1429,11.0,dropout,9.0,0.15000000000000002,0.22661556019281137
1430,11.0,dropout,0.0,0.25,0.5662733107278842
1431,11.0,dropout,1.0,0.25,0.7157014811166995
1432,11.0,dropout,2.0,0.25,0.46700568870299575
1433,11.0,dropout,3.0,0.25,0.6975845926542621
1434,11.0,dropout,4.0,0.25,0.6629408420721454
1435,11.0,dropout,5.0,0.25,0.7626938254340669
1436,11.0,dropout,6.0,0.25,0.7460966729468878
1437,11.0,dropout,7.0,0.25,0.7953121295035855
1438,11.0,dropout,8.0,0.25,0.546567331069892
1439,11.0,dropout,9.0,0.25,0.5402366588922811
1440,12.0,dropout,0.0,0.05,-0.09539986220648791
1441,12.0,dropout,1.0,0.05,0.037486278541867465
1442,12.0,dropout,2.0,0.05,0.2210353620678965
1443,12.0,dropout,3.0,0.05,0.03922241273235147
1444,12.0,dropout,4.0,0.05,0.09078705648078457
1445,12.0,dropout,5.0,0.05,-0.11971690963494624
1446,12.0,dropout,6.0,0.05,0.013167426616433806
1447,12.0,dropout,7.0,0.05,-0.10318854477736125
1448,12.0,dropout,8.0,0.05,-0.11796587839240655
1449,12.0,dropout,9.0,0.05,-0.01752469037400847
1450,12.0,dropout,0.0,0.15000000000000002,0.19565406745365987
1451,12.0,dropout,1.0,0.15000000000000002,0.1249911985775488
1452,12.0,dropout,2.0,0.15000000000000002,0.10625753825535811
1453,12.0,dropout,3.0,0.15000000000000002,0.16140414410294113
1454,12.0,dropout,4.0,0.15000000000000002,0.10760467641816066
1455,12.0,dropout,5.0,0.15000000000000002,0.2732637269197773
1456,12.0,dropout,6.0,0.15000000000000002,0.04753450800600728
1457,12.0,dropout,7.0,0.15000000000000002,0.23425782346962976
1458,12.0,dropout,8.0,0.15000000000000002,0.46220164437716865
1459,12.0,dropout,9.0,0.15000000000000002,0.2754457549201478
1460,13.0,dropout,0.0,0.25,0.5701247962082259
1461,13.0,dropout,1.0,0.25,0.737106401694961
1462,13.0,dropout,2.0,0.25,0.657029232009481
1463,13.0,dropout,3.0,0.25,0.7067891061870114
1464,13.0,dropout,4.0,0.25,0.5994986156215096
1465,13.0,dropout,5.0,0.25,0.7044229550568998
1466,13.0,dropout,6.0,0.25,0.424823827341543
1467,13.0,dropout,7.0,0.25,0.7880104875800218
1468,13.0,dropout,8.0,0.25,0.5178608044062889
1469,13.0,dropout,9.0,0.25,0.5584494335272308
1470,13.0,dropout,0.0,0.05,0.07802209029857686
1471,13.0,dropout,1.0,0.05,0.0020148749535558105
1472,13.0,dropout,2.0,0.05,0.08997453857949826
1473,13.0,dropout,3.0,0.05,-0.027054033631935787
1474,13.0,dropout,4.0,0.05,0.044531972271693906
1475,13.0,dropout,5.0,0.05,-0.16385134725674283
1476,13.0,dropout,6.0,0.05,-0.019320909528404928
1477,13.0,dropout,7.0,0.05,0.04852298898056691
1478,13.0,dropout,8.0,0.05,0.0700526080176655
1479,13.0,dropout,9.0,0.05,0.08924471593052351
1480,14.0,dropout,0.0,0.15000000000000002,0.21896686812289212
1481,14.0,dropout,1.0,0.15000000000000002,0.20487706697555758
1482,14.0,dropout,2.0,0.15000000000000002,0.15104555797293467
1483,14.0,dropout,3.0,0.15000000000000002,0.1285578171533817
1484,14.0,dropout,4.0,0.15000000000000002,0.2413390684130613
1485,14.0,dropout,5.0,0.15000000000000002,0.3438333612549886
1486,14.0,dropout,6.0,0.15000000000000002,0.12079595732461414
1487,14.0,dropout,7.0,0.15000000000000002,0.18119725164544886
1488,14.0,dropout,8.0,0.15000000000000002,0.2474191462854575
1489,14.0,dropout,9.0,0.15000000000000002,0.18317909016280012
1490,14.0,dropout,0.0,0.25,0.691583338302503
1491,14.0,dropout,1.0,0.25,0.714259283655075
1492,14.0,dropout,2.0,0.25,0.7728049011442081
1493,14.0,dropout,3.0,0.25,0.747277174322265
1494,14.0,dropout,4.0,0.25,0.5982471998895649
1495,14.0,dropout,5.0,0.25,0.5427580880933057
1496,14.0,dropout,6.0,0.25,0.5749652491291507
1497,14.0,dropout,7.0,0.25,0.6366114539798742
1498,14.0,dropout,8.0,0.25,0.625003252771203
1499,14.0,dropout,9.0,0.25,0.46107178710585084
1500,15.0,dropout,0.0,0.05,0.13297717320649077
1501,15.0,dropout,1.0,0.05,0.03101645399498415
1502,15.0,dropout,2.0,0.05,-0.10464694872102069
1503,15.0,dropout,3.0,0.05,0.040388608926819475
1504,15.0,dropout,4.0,0.05,-0.06658904304204553
1505,15.0,dropout,5.0,0.05,-0.14155610119682357
1506,15.0,dropout,6.0,0.05,0.002257158405994268
1507,15.0,dropout,7.0,0.05,0.13484128771118284
1508,15.0,dropout,8.0,0.05,-0.009734737389958292
1509,15.0,dropout,9.0,0.05,0.2030262585814756
1510,15.0,dropout,0.0,0.15000000000000002,0.26291054156214266
1511,15.0,dropout,1.0,0.15000000000000002,0.3012631434831009
1512,15.0,dropout,2.0,0.15000000000000002,0.16861088231396165
1513,15.0,dropout,3.0,0.15000000000000002,0.4416735740947434
1514,15.0,dropout,4.0,0.15000000000000002,0.23247127411755736
1515,15.0,dropout,5.0,0.15000000000000002,0.37670534598377325
1516,15.0,dropout,6.0,0.15000000000000002,0.27498791292513414
1517,15.0,dropout,7.0,0.15000000000000002,0.0694702913619284
1518,15.0,dropout,8.0,0.15000000000000002,0.182843471942641
1519,15.0,dropout,9.0,0.15000000000000002,0.3819991517729754
1520,16.0,dropout,0.0,0.25,0.6415652143540673
1521,16.0,dropout,1.0,0.25,0.37639696333773187
1522,16.0,dropout,2.0,0.25,0.6082412830623365
1523,16.0,dropout,3.0,0.25,0.7279390687629395
1524,16.0,dropout,4.0,0.25,0.5817317377409112
1525,16.0,dropout,5.0,0.25,0.6341067908154177
1526,16.0,dropout,6.0,0.25,0.5167904406904269
